0,1457671029,2,0, internal,,
1,1457671029,2,0, internal,,
2,1457671029,2,0, internal,,
2,1457671030,3,0, sent,1,
1,1457671030,3,0, internal,,
2,1457671030,4,0, internal,,
0,1457671030,4,0, recieved,2,3
2,1457671030,5,0, sent,3,
1,1457671030,6,0, recieved,2,5
2,1457671030,6,0, internal,,
0,1457671030,6,0, recieved,2,5
1,1457671030,7,0, internal,,
2,1457671030,7,0, sent,3,
2,1457671031,8,0, internal,,
1,1457671031,8,0, recieved,2,7
2,1457671031,9,0, internal,,
0,1457671031,8,0, recieved,2,7
2,1457671031,10,0, internal,,
1,1457671031,9,0, internal,,
2,1457671031,11,0, internal,,
0,1457671031,9,0, internal,,
1,1457671031,10,0, sent,2,
2,1457671031,12,0, recieved,1,10
2,1457671032,13,0, sent,1,
1,1457671032,11,0, internal,,
2,1457671032,14,0, sent,1,
0,1457671032,14,1, recieved,2,13
2,1457671032,15,0, internal,,
1,1457671032,12,0, internal,,
2,1457671032,16,0, sent,1,
0,1457671032,15,1, recieved,2,14
1,1457671032,13,0, internal,,
2,1457671032,17,0, sent,3,
2,1457671033,18,0, sent,2,
1,1457671033,18,1, recieved,2,17
2,1457671033,19,0, internal,,
0,1457671033,17,1, recieved,2,16
2,1457671033,20,0, internal,,
1,1457671033,19,0, recieved,2,18
2,1457671033,21,0, internal,,
0,1457671033,18,0, recieved,2,17
1,1457671033,20,0, internal,,
2,1457671033,22,0, sent,1,
2,1457671034,23,0, internal,,
1,1457671034,21,0, sent,3,
2,1457671034,24,0, recieved,1,21
0,1457671034,23,1, recieved,2,22
2,1457671034,25,0, internal,,
1,1457671034,22,0, internal,,
2,1457671034,26,0, internal,,
0,1457671034,24,0, recieved,1,21
1,1457671034,23,0, internal,,
2,1457671034,27,0, internal,,
2,1457671035,28,0, sent,2,
1,1457671035,29,0, recieved,2,28
2,1457671035,29,0, internal,,
0,1457671035,25,0, sent,1,
2,1457671035,30,0, internal,,
1,1457671035,30,0, recieved,0,25
2,1457671035,31,0, internal,,
0,1457671035,26,0, internal,,
1,1457671035,31,0, internal,,
2,1457671035,32,0, internal,,
2,1457671036,33,0, sent,2,
1,1457671036,34,0, recieved,2,33
2,1457671036,34,0, internal,,
0,1457671036,27,0, internal,,
2,1457671036,35,0, sent,1,
1,1457671036,35,0, sent,2,
2,1457671036,36,0, recieved,1,35
0,1457671036,36,0, recieved,2,35
1,1457671036,36,0, internal,,
2,1457671036,37,0, internal,,
2,1457671037,38,0, internal,,
1,1457671037,37,0, internal,,
2,1457671037,39,0, sent,3,
0,1457671037,40,0, recieved,2,39
2,1457671037,40,0, sent,3,
1,1457671037,40,1, recieved,2,39
2,1457671037,41,0, internal,,
0,1457671037,41,0, recieved,2,40
1,1457671037,41,0, recieved,2,40
2,1457671037,42,0, internal,,
2,1457671038,43,0, internal,,
1,1457671038,42,0, internal,,
2,1457671038,44,0, internal,,
0,1457671038,42,0, sent,1,
2,1457671038,45,0, internal,,
1,1457671038,43,0, recieved,0,42
2,1457671038,46,0, internal,,
0,1457671038,43,0, internal,,
1,1457671038,44,0, internal,,
2,1457671038,47,0, internal,,
2,1457671039,48,0, internal,,
1,1457671039,45,0, internal,,
2,1457671039,49,0, internal,,
0,1457671039,44,0, internal,,
2,1457671039,50,0, sent,2,
1,1457671039,51,0, recieved,2,50
2,1457671039,51,0, sent,1,
0,1457671039,52,0, recieved,2,51
1,1457671039,52,0, sent,1,
2,1457671039,52,0, internal,,
2,1457671040,53,0, sent,1,
