0, 1457671210.29, 2, 0, internal
0, 1457671210.46, 3, 0, recieved, 1, 2
0, 1457671210.62, 4, 0, internal
0, 1457671210.79, 5, 0, internal
0, 1457671210.96, 6, 0, internal
0, 1457671211.13, 7, 0, internal
0, 1457671211.29, 8, 0, internal
0, 1457671211.46, 9, 0, internal
0, 1457671211.62, 10, 0, internal
0, 1457671211.79, 11, 0, internal
0, 1457671211.96, 12, 0, internal
0, 1457671212.12, 13, 0, internal
0, 1457671212.29, 14, 0, internal
0, 1457671212.46, 15, 0, internal
0, 1457671212.63, 16, 0, sent, 3
0, 1457671212.79, 17, 0, internal
0, 1457671212.96, 18, 0, internal
0, 1457671213.13, 19, 0, internal
0, 1457671213.29, 20, 0, internal
0, 1457671213.46, 21, 0, internal
0, 1457671213.62, 22, 0, internal
0, 1457671213.79, 23, 0, internal
0, 1457671213.96, 24, 0, internal
0, 1457671214.13, 25, 0, sent, 1
0, 1457671214.3, 26, 0, internal
0, 1457671214.46, 27, 0, internal
0, 1457671214.62, 28, 0, internal
0, 1457671214.79, 29, 0, recieved, 1, 27
0, 1457671214.96, 30, 0, internal
0, 1457671215.13, 31, 0, internal
0, 1457671215.29, 32, 0, internal
0, 1457671215.46, 33, 0, internal
0, 1457671215.62, 34, 0, internal
0, 1457671215.79, 35, 0, internal
0, 1457671215.96, 36, 0, recieved, 1, 33
0, 1457671216.12, 37, 0, internal
0, 1457671216.29, 38, 0, internal
0, 1457671216.46, 39, 0, internal
0, 1457671216.63, 40, 0, internal
0, 1457671216.79, 41, 0, sent, 1
0, 1457671216.96, 42, 0, internal
0, 1457671217.13, 43, 0, internal
0, 1457671217.29, 44, 0, internal
0, 1457671217.46, 45, 0, internal
0, 1457671217.62, 46, 0, internal
0, 1457671217.79, 47, 0, internal
0, 1457671217.96, 48, 0, internal
0, 1457671218.13, 49, 0, internal
0, 1457671218.29, 50, 0, internal
0, 1457671218.46, 51, 0, internal
0, 1457671218.62, 52, 0, sent, 2
0, 1457671218.79, 53, 0, internal
0, 1457671218.96, 55, 0, recieved, 2, 54
0, 1457671219.13, 56, 0, internal
0, 1457671219.29, 57, 0, internal
0, 1457671219.46, 58, 0, internal
0, 1457671219.62, 59, 0, internal
0, 1457671219.79, 60, 0, internal
0, 1457671219.96, 61, 0, internal
0, 1457671220.13, 62, 0, internal
0, 1457671220.29, 63, 0, internal
0, 1457671220.46, 64, 0, internal
0, 1457671220.62, 65, 0, internal
0, 1457671220.79, 66, 0, internal
0, 1457671220.96, 67, 0, internal
0, 1457671221.12, 68, 0, internal
0, 1457671221.29, 69, 0, internal
0, 1457671221.46, 70, 0, internal
0, 1457671221.63, 71, 0, sent, 2
0, 1457671221.79, 72, 0, internal
0, 1457671221.96, 73, 0, internal
0, 1457671222.13, 74, 0, internal
0, 1457671222.29, 75, 0, internal
0, 1457671222.46, 76, 0, internal
0, 1457671222.62, 77, 0, internal
0, 1457671222.79, 78, 0, internal
0, 1457671222.96, 79, 0, internal
0, 1457671223.13, 80, 0, internal
0, 1457671223.29, 81, 0, internal
0, 1457671223.46, 82, 0, internal
0, 1457671223.62, 83, 0, internal
0, 1457671223.79, 84, 0, internal
0, 1457671223.96, 85, 0, sent, 1
0, 1457671224.12, 86, 0, internal
0, 1457671224.29, 87, 0, internal
0, 1457671224.46, 88, 0, internal
0, 1457671224.62, 89, 0, internal
0, 1457671224.79, 90, 0, internal
0, 1457671224.96, 91, 0, internal
0, 1457671225.12, 92, 0, internal
0, 1457671225.29, 93, 0, recieved, 2, 92
0, 1457671225.46, 94, 0, internal
0, 1457671225.63, 95, 0, internal
0, 1457671225.79, 96, 0, internal
0, 1457671225.96, 97, 0, internal
0, 1457671226.12, 98, 0, internal
0, 1457671226.29, 99, 0, sent, 3
0, 1457671226.46, 100, 0, internal
0, 1457671226.62, 101, 0, internal
0, 1457671226.79, 102, 0, internal
0, 1457671226.96, 103, 0, internal
0, 1457671227.13, 104, 0, internal
0, 1457671227.29, 106, 0, recieved, 2, 105
0, 1457671227.46, 107, 0, internal
0, 1457671227.62, 108, 0, internal
0, 1457671227.79, 109, 0, internal
0, 1457671227.96, 110, 0, internal
0, 1457671228.12, 111, 0, recieved, 2, 110
0, 1457671228.29, 112, 0, recieved, 2, 111
0, 1457671228.46, 113, 0, internal
0, 1457671228.63, 114, 0, internal
0, 1457671228.79, 115, 0, internal
0, 1457671228.96, 116, 0, internal
0, 1457671229.13, 117, 0, internal
0, 1457671229.29, 118, 0, internal
0, 1457671229.46, 119, 0, internal
0, 1457671229.63, 120, 0, internal
0, 1457671229.79, 121, 0, internal
0, 1457671229.96, 122, 0, internal
0, 1457671230.13, 123, 0, internal
0, 1457671230.29, 124, 0, internal
0, 1457671230.46, 125, 0, internal
0, 1457671230.62, 126, 0, internal
0, 1457671230.79, 127, 0, internal
0, 1457671230.96, 128, 0, internal
0, 1457671231.13, 129, 0, sent, 1
0, 1457671231.29, 130, 0, internal
0, 1457671231.46, 131, 0, recieved, 2, 130
0, 1457671231.63, 132, 0, recieved, 2, 131
0, 1457671231.79, 133, 0, internal
0, 1457671231.96, 134, 0, internal
0, 1457671232.12, 135, 0, internal
0, 1457671232.29, 136, 0, internal
0, 1457671232.46, 137, 0, internal
0, 1457671232.62, 138, 0, internal
0, 1457671232.79, 139, 0, internal
0, 1457671232.96, 140, 0, internal
0, 1457671233.13, 141, 0, internal
0, 1457671233.29, 142, 0, internal
0, 1457671233.46, 143, 0, internal
0, 1457671233.63, 144, 0, internal
0, 1457671233.79, 145, 0, recieved, 2, 144
0, 1457671233.96, 146, 0, internal
0, 1457671234.13, 147, 0, internal
0, 1457671234.29, 148, 0, internal
0, 1457671234.46, 149, 0, internal
0, 1457671234.62, 150, 0, internal
0, 1457671234.79, 151, 0, internal
0, 1457671234.96, 152, 0, recieved, 2, 151
0, 1457671235.13, 153, 0, internal
0, 1457671235.29, 154, 0, internal
0, 1457671235.46, 155, 0, internal
0, 1457671235.62, 156, 0, internal
0, 1457671235.79, 157, 0, internal
0, 1457671235.96, 158, 0, internal
0, 1457671236.12, 159, 0, internal
0, 1457671236.29, 160, 0, internal
0, 1457671236.46, 161, 0, internal
0, 1457671236.62, 162, 0, internal
0, 1457671236.79, 163, 0, internal
0, 1457671236.96, 164, 0, internal
0, 1457671237.12, 165, 0, internal
0, 1457671237.29, 166, 0, internal
0, 1457671237.46, 167, 0, internal
0, 1457671237.62, 168, 0, internal
0, 1457671237.79, 169, 0, internal
0, 1457671237.96, 170, 0, recieved, 2, 169
0, 1457671238.12, 171, 0, internal
0, 1457671238.29, 172, 0, internal
0, 1457671238.46, 173, 0, internal
0, 1457671238.62, 174, 0, internal
0, 1457671238.79, 175, 0, internal
0, 1457671238.96, 176, 0, recieved, 2, 175
0, 1457671239.13, 177, 0, internal
0, 1457671239.29, 178, 0, internal
0, 1457671239.46, 179, 0, recieved, 2, 178
0, 1457671239.63, 180, 0, internal
0, 1457671239.79, 181, 0, sent, 3
0, 1457671239.96, 182, 0, internal
0, 1457671240.12, 183, 0, internal
0, 1457671240.29, 184, 0, internal
0, 1457671240.46, 185, 0, internal
0, 1457671240.63, 186, 0, internal
0, 1457671240.79, 187, 0, sent, 2
0, 1457671240.96, 188, 0, sent, 2
0, 1457671241.13, 189, 0, internal
0, 1457671241.29, 190, 0, internal
0, 1457671241.46, 191, 0, sent, 2
0, 1457671241.62, 192, 0, internal
0, 1457671241.79, 193, 0, internal
0, 1457671241.96, 194, 0, internal
0, 1457671242.13, 195, 0, internal
0, 1457671242.29, 196, 0, internal
0, 1457671242.46, 197, 0, internal
0, 1457671242.62, 198, 0, internal
0, 1457671242.79, 199, 0, internal
0, 1457671242.96, 200, 0, internal
0, 1457671243.13, 201, 0, internal
0, 1457671243.29, 202, 0, internal
0, 1457671243.46, 203, 0, internal
0, 1457671243.62, 204, 0, internal
0, 1457671243.79, 205, 0, internal
0, 1457671243.96, 206, 0, internal
0, 1457671244.13, 207, 0, internal
0, 1457671244.29, 208, 0, internal
0, 1457671244.46, 209, 0, internal
0, 1457671244.62, 210, 0, internal
0, 1457671244.79, 211, 0, internal
0, 1457671244.96, 212, 0, internal
0, 1457671245.13, 213, 0, internal
0, 1457671245.29, 214, 0, internal
0, 1457671245.46, 215, 0, internal
0, 1457671245.62, 216, 0, sent, 3
0, 1457671245.79, 217, 0, internal
0, 1457671245.96, 218, 0, internal
0, 1457671246.13, 219, 0, internal
0, 1457671246.29, 220, 0, internal
0, 1457671246.46, 221, 0, internal
0, 1457671246.62, 222, 0, internal
0, 1457671246.79, 223, 0, internal
0, 1457671246.96, 224, 0, internal
0, 1457671247.13, 225, 0, internal
0, 1457671247.29, 226, 0, internal
0, 1457671247.46, 227, 0, internal
0, 1457671247.63, 228, 0, internal
0, 1457671247.79, 229, 0, internal
0, 1457671247.96, 230, 0, internal
0, 1457671248.13, 231, 0, internal
0, 1457671248.29, 232, 0, internal
0, 1457671248.46, 233, 0, internal
0, 1457671248.62, 234, 0, internal
0, 1457671248.79, 235, 0, sent, 3
0, 1457671248.96, 236, 0, internal
0, 1457671249.13, 238, 0, recieved, 2, 237
0, 1457671249.29, 239, 0, internal
0, 1457671249.46, 240, 0, internal
0, 1457671249.62, 241, 0, internal
0, 1457671249.79, 242, 0, internal
0, 1457671249.96, 243, 0, internal
0, 1457671250.13, 244, 0, internal
0, 1457671250.29, 245, 0, recieved, 2, 244
0, 1457671250.46, 246, 0, internal
0, 1457671250.62, 247, 0, internal
0, 1457671250.79, 248, 0, recieved, 2, 247
0, 1457671250.96, 249, 0, internal
0, 1457671251.13, 250, 0, recieved, 2, 249
0, 1457671251.29, 251, 0, internal
0, 1457671251.46, 252, 0, internal
0, 1457671251.62, 253, 0, internal
0, 1457671251.79, 254, 0, internal
0, 1457671251.96, 255, 0, internal
0, 1457671252.12, 256, 0, internal
0, 1457671252.29, 257, 0, internal
0, 1457671252.46, 258, 0, internal
0, 1457671252.62, 259, 0, sent, 2
0, 1457671252.79, 260, 0, internal
0, 1457671252.96, 261, 0, internal
0, 1457671253.13, 262, 0, internal
0, 1457671253.29, 263, 0, internal
0, 1457671253.46, 264, 0, internal
0, 1457671253.62, 265, 0, sent, 2
0, 1457671253.79, 266, 0, internal
0, 1457671253.96, 267, 0, internal
0, 1457671254.13, 268, 0, internal
0, 1457671254.29, 269, 0, internal
0, 1457671254.46, 270, 0, internal
0, 1457671254.62, 272, 0, recieved, 2, 271
0, 1457671254.79, 273, 0, internal
0, 1457671254.96, 274, 0, internal
0, 1457671255.13, 275, 0, internal
0, 1457671255.29, 276, 0, internal
0, 1457671255.46, 277, 0, internal
0, 1457671255.62, 278, 0, sent, 2
0, 1457671255.79, 279, 0, internal
0, 1457671255.96, 280, 0, internal
0, 1457671256.13, 281, 0, sent, 2
0, 1457671256.29, 282, 0, internal
0, 1457671256.46, 283, 0, internal
0, 1457671256.63, 284, 0, internal
0, 1457671256.79, 285, 0, internal
0, 1457671256.96, 286, 0, internal
0, 1457671257.12, 287, 0, internal
0, 1457671257.29, 288, 0, internal
0, 1457671257.46, 289, 0, sent, 3
0, 1457671257.62, 290, 0, internal
0, 1457671257.79, 291, 0, internal
0, 1457671257.96, 293, 0, recieved, 2, 292
0, 1457671258.13, 294, 0, internal
0, 1457671258.29, 295, 0, sent, 3
0, 1457671258.46, 296, 0, internal
0, 1457671258.62, 297, 0, internal
0, 1457671258.79, 298, 0, internal
0, 1457671258.96, 299, 0, sent, 3
0, 1457671259.13, 300, 0, internal
0, 1457671259.29, 301, 0, internal
0, 1457671259.46, 302, 0, internal
0, 1457671259.62, 303, 0, internal
0, 1457671259.79, 304, 0, internal
0, 1457671259.96, 305, 0, internal
0, 1457671260.13, 306, 0, internal
0, 1457671260.29, 307, 0, internal
0, 1457671260.46, 308, 0, internal
0, 1457671260.63, 309, 0, internal
0, 1457671260.79, 310, 0, internal
0, 1457671260.96, 311, 0, internal
0, 1457671261.12, 312, 0, internal
0, 1457671261.29, 313, 0, internal
0, 1457671261.46, 314, 0, internal
0, 1457671261.63, 315, 0, internal
0, 1457671261.79, 316, 0, internal
0, 1457671261.96, 317, 0, internal
0, 1457671262.13, 318, 0, internal
0, 1457671262.29, 319, 0, internal
0, 1457671262.46, 320, 0, internal
0, 1457671262.63, 321, 0, sent, 2
0, 1457671262.79, 322, 0, internal
0, 1457671262.96, 323, 0, internal
0, 1457671263.13, 324, 0, internal
0, 1457671263.29, 325, 0, internal
0, 1457671263.46, 326, 0, internal
0, 1457671263.62, 327, 0, internal
0, 1457671263.79, 328, 0, internal
0, 1457671263.96, 329, 0, internal
0, 1457671264.13, 330, 0, internal
0, 1457671264.29, 331, 0, internal
0, 1457671264.46, 332, 0, internal
0, 1457671264.62, 333, 0, internal
0, 1457671264.79, 334, 0, internal
0, 1457671264.96, 335, 0, recieved, 1, 329
0, 1457671265.12, 336, 0, sent, 3
0, 1457671265.29, 337, 0, sent, 3
0, 1457671265.46, 338, 0, internal
0, 1457671265.63, 339, 0, internal
0, 1457671265.79, 340, 0, internal
0, 1457671265.96, 341, 0, internal
0, 1457671266.13, 342, 0, recieved, 1, 339
0, 1457671266.29, 343, 0, internal
0, 1457671266.46, 344, 0, internal
0, 1457671266.62, 345, 0, internal
0, 1457671266.79, 346, 0, internal
0, 1457671266.96, 347, 0, internal
0, 1457671267.13, 348, 0, internal
0, 1457671267.29, 349, 0, internal
0, 1457671267.46, 350, 0, internal
0, 1457671267.62, 351, 0, internal
0, 1457671267.79, 352, 0, internal
0, 1457671267.96, 354, 0, recieved, 2, 353
0, 1457671268.13, 355, 0, internal
0, 1457671268.29, 356, 0, internal
0, 1457671268.46, 357, 0, internal
0, 1457671268.62, 358, 0, internal
0, 1457671268.79, 359, 0, internal
0, 1457671268.96, 360, 0, internal
0, 1457671269.13, 361, 0, internal
0, 1457671269.29, 362, 0, internal
0, 1457671269.46, 363, 0, internal
0, 1457671269.63, 364, 0, recieved, 1, 359
0, 1457671269.79, 365, 0, internal
0, 1457671269.96, 366, 0, internal
0, 1457671270.13, 367, 0, internal
1, 1457671210.29, 2, 0, sent, 3
1, 1457671210.62, 3, 0, internal
1, 1457671210.96, 4, 0, internal
1, 1457671211.29, 5, 0, internal
1, 1457671211.62, 6, 0, internal
1, 1457671211.96, 7, 0, internal
1, 1457671212.29, 8, 0, internal
1, 1457671212.62, 9, 0, internal
1, 1457671212.96, 17, 0, recieved, 0, 16
1, 1457671213.29, 18, 0, internal
1, 1457671213.62, 19, 0, internal
1, 1457671213.96, 20, 0, internal
1, 1457671214.3, 26, 0, recieved, 0, 25
1, 1457671214.62, 27, 0, sent, 1
1, 1457671214.96, 30, 0, recieved, 2, 29
1, 1457671215.29, 31, 0, internal
1, 1457671215.62, 32, 0, internal
1, 1457671215.96, 33, 0, sent, 1
1, 1457671216.29, 34, 0, internal
1, 1457671216.62, 41, 0, recieved, 2, 40
1, 1457671216.96, 42, 1, recieved, 0, 41
1, 1457671217.29, 43, 1, recieved, 2, 42
1, 1457671217.62, 45, 0, recieved, 2, 44
1, 1457671217.96, 46, 0, internal
1, 1457671218.29, 47, 0, internal
1, 1457671218.62, 48, 0, internal
1, 1457671218.96, 55, 0, recieved, 2, 54
1, 1457671219.29, 56, 0, internal
1, 1457671219.62, 58, 0, recieved, 2, 57
1, 1457671219.96, 59, 0, internal
1, 1457671220.29, 60, 0, internal
1, 1457671220.62, 61, 0, internal
1, 1457671220.96, 62, 0, internal
1, 1457671221.29, 63, 0, internal
1, 1457671221.62, 70, 0, recieved, 2, 69
1, 1457671221.96, 71, 0, internal
1, 1457671222.29, 72, 0, internal
1, 1457671222.63, 77, 0, recieved, 2, 76
1, 1457671222.96, 78, 0, internal
1, 1457671223.29, 79, 0, internal
1, 1457671223.62, 80, 0, internal
1, 1457671223.96, 81, 0, internal
1, 1457671224.29, 86, 0, recieved, 0, 85
1, 1457671224.62, 87, 0, internal
1, 1457671224.96, 88, 0, internal
1, 1457671225.29, 89, 0, internal
1, 1457671225.63, 94, 0, recieved, 2, 93
1, 1457671225.96, 95, 0, internal
1, 1457671226.29, 96, 0, internal
1, 1457671226.62, 100, 0, recieved, 0, 99
1, 1457671226.96, 101, 0, internal
1, 1457671227.29, 102, 0, internal
1, 1457671227.62, 103, 0, internal
1, 1457671227.96, 104, 0, internal
1, 1457671228.29, 105, 0, internal
1, 1457671228.62, 106, 0, internal
1, 1457671228.96, 107, 0, internal
1, 1457671229.29, 108, 0, internal
1, 1457671229.62, 109, 0, internal
1, 1457671229.96, 110, 0, internal
1, 1457671230.29, 111, 0, internal
1, 1457671230.62, 112, 0, sent, 2
1, 1457671230.96, 113, 0, internal
1, 1457671231.29, 130, 0, recieved, 0, 129
1, 1457671231.63, 131, 1, recieved, 2, 130
1, 1457671231.96, 132, 0, recieved, 2, 131
1, 1457671232.29, 136, 0, recieved, 2, 135
1, 1457671232.62, 137, 0, internal
1, 1457671232.96, 138, 0, sent, 2
1, 1457671233.29, 139, 0, internal
1, 1457671233.62, 140, 0, internal
1, 1457671233.96, 145, 0, recieved, 2, 144
1, 1457671234.29, 146, 0, internal
1, 1457671234.62, 147, 0, internal
1, 1457671234.96, 148, 0, internal
1, 1457671235.29, 149, 0, internal
1, 1457671235.62, 150, 0, internal
1, 1457671235.96, 151, 0, internal
1, 1457671236.29, 152, 0, internal
1, 1457671236.62, 153, 0, internal
1, 1457671236.96, 154, 0, internal
1, 1457671237.29, 155, 0, internal
1, 1457671237.63, 156, 0, internal
1, 1457671237.96, 157, 0, internal
1, 1457671238.29, 158, 0, internal
1, 1457671238.62, 159, 0, internal
1, 1457671238.96, 160, 0, internal
1, 1457671239.29, 161, 0, internal
1, 1457671239.62, 179, 0, recieved, 2, 178
1, 1457671239.96, 182, 0, recieved, 0, 181
1, 1457671240.29, 183, 0, internal
1, 1457671240.62, 186, 0, recieved, 2, 185
1, 1457671240.96, 187, 0, internal
1, 1457671241.29, 188, 0, internal
1, 1457671241.62, 189, 0, internal
1, 1457671241.96, 190, 0, internal
1, 1457671242.29, 191, 0, internal
1, 1457671242.62, 192, 0, internal
1, 1457671242.96, 193, 0, internal
1, 1457671243.29, 194, 0, internal
1, 1457671243.62, 195, 0, internal
1, 1457671243.96, 196, 0, internal
1, 1457671244.29, 197, 0, internal
1, 1457671244.62, 198, 0, internal
1, 1457671244.96, 199, 0, internal
1, 1457671245.29, 200, 0, internal
1, 1457671245.62, 201, 0, internal
1, 1457671245.96, 217, 0, recieved, 0, 216
1, 1457671246.29, 220, 0, recieved, 2, 219
1, 1457671246.62, 221, 0, internal
1, 1457671246.96, 222, 0, internal
1, 1457671247.29, 223, 0, internal
1, 1457671247.62, 224, 0, internal
1, 1457671247.96, 225, 0, internal
1, 1457671248.29, 226, 0, internal
1, 1457671248.62, 227, 0, internal
1, 1457671248.96, 236, 0, recieved, 0, 235
1, 1457671249.29, 237, 0, sent, 2
1, 1457671249.62, 238, 0, internal
1, 1457671249.96, 239, 0, internal
1, 1457671250.29, 240, 0, internal
1, 1457671250.62, 241, 0, internal
1, 1457671250.96, 248, 0, recieved, 2, 247
1, 1457671251.29, 250, 0, recieved, 2, 249
1, 1457671251.62, 251, 0, internal
1, 1457671251.96, 254, 0, recieved, 2, 253
1, 1457671252.29, 255, 0, internal
1, 1457671252.62, 256, 0, internal
1, 1457671252.96, 257, 0, internal
1, 1457671253.29, 258, 0, internal
1, 1457671253.62, 259, 0, internal
1, 1457671253.96, 260, 0, internal
1, 1457671254.29, 261, 0, internal
1, 1457671254.62, 272, 0, recieved, 2, 271
1, 1457671254.96, 273, 0, internal
1, 1457671255.29, 274, 0, internal
1, 1457671255.62, 275, 0, internal
1, 1457671255.96, 276, 0, internal
1, 1457671256.29, 277, 0, internal
1, 1457671256.62, 278, 0, internal
1, 1457671256.96, 279, 0, internal
1, 1457671257.29, 280, 0, internal
1, 1457671257.62, 290, 0, recieved, 0, 289
1, 1457671257.96, 293, 0, recieved, 2, 292
1, 1457671258.29, 294, 0, internal
1, 1457671258.62, 296, 0, recieved, 0, 295
1, 1457671258.96, 297, 0, internal
1, 1457671259.29, 300, 0, recieved, 0, 299
1, 1457671259.62, 301, 0, internal
1, 1457671259.96, 302, 0, internal
1, 1457671260.29, 303, 0, internal
1, 1457671260.63, 304, 0, internal
1, 1457671260.96, 305, 0, internal
1, 1457671261.29, 306, 0, internal
1, 1457671261.62, 307, 0, internal
1, 1457671261.96, 308, 0, internal
1, 1457671262.29, 309, 0, internal
1, 1457671262.62, 322, 0, recieved, 2, 321
1, 1457671262.96, 323, 0, internal
1, 1457671263.29, 324, 0, internal
1, 1457671263.62, 325, 0, internal
1, 1457671263.96, 326, 0, internal
1, 1457671264.29, 327, 0, internal
1, 1457671264.62, 328, 0, internal
1, 1457671264.96, 329, 0, sent, 3
1, 1457671265.29, 337, 0, recieved, 0, 336
1, 1457671265.62, 338, 0, recieved, 0, 337
1, 1457671265.96, 339, 0, sent, 1
1, 1457671266.29, 340, 0, internal
1, 1457671266.62, 341, 0, internal
1, 1457671266.96, 342, 0, sent, 2
1, 1457671267.29, 343, 0, internal
1, 1457671267.62, 344, 0, internal
1, 1457671267.96, 354, 0, recieved, 2, 353
1, 1457671268.29, 355, 0, internal
1, 1457671268.62, 356, 0, internal
1, 1457671268.96, 357, 0, internal
1, 1457671269.29, 358, 0, internal
1, 1457671269.62, 359, 0, sent, 3
1, 1457671269.96, 360, 0, internal
2, 1457671210.29, 3, 0, recieved, 1, 2
2, 1457671210.46, 4, 0, internal
2, 1457671210.63, 5, 0, internal
2, 1457671210.79, 6, 0, internal
2, 1457671210.96, 7, 0, internal
2, 1457671211.13, 8, 0, internal
2, 1457671211.29, 9, 0, internal
2, 1457671211.46, 10, 0, internal
2, 1457671211.63, 11, 0, internal
2, 1457671211.79, 12, 0, internal
2, 1457671211.96, 13, 0, internal
2, 1457671212.13, 14, 0, internal
2, 1457671212.29, 15, 0, internal
2, 1457671212.46, 16, 0, internal
2, 1457671212.63, 17, 0, internal
2, 1457671212.79, 18, 0, recieved, 0, 16
2, 1457671212.96, 19, 0, internal
2, 1457671213.13, 20, 0, internal
2, 1457671213.29, 21, 0, internal
2, 1457671213.46, 22, 0, internal
2, 1457671213.63, 23, 0, internal
2, 1457671213.79, 24, 0, internal
2, 1457671213.96, 25, 0, internal
2, 1457671214.13, 26, 0, internal
2, 1457671214.3, 27, 0, internal
2, 1457671214.46, 28, 0, internal
2, 1457671214.63, 29, 0, sent, 2
2, 1457671214.79, 30, 0, internal
2, 1457671214.96, 31, 0, internal
2, 1457671215.13, 32, 0, internal
2, 1457671215.29, 33, 0, internal
2, 1457671215.46, 34, 0, internal
2, 1457671215.63, 35, 0, internal
2, 1457671215.79, 36, 0, internal
2, 1457671215.96, 37, 0, internal
2, 1457671216.13, 38, 0, internal
2, 1457671216.29, 39, 0, internal
2, 1457671216.46, 40, 0, sent, 2
2, 1457671216.63, 41, 0, internal
2, 1457671216.79, 42, 0, sent, 2
2, 1457671216.96, 43, 0, internal
2, 1457671217.13, 44, 0, sent, 2
2, 1457671217.29, 45, 0, internal
2, 1457671217.46, 46, 0, internal
2, 1457671217.63, 47, 0, internal
2, 1457671217.79, 48, 0, internal
2, 1457671217.96, 49, 0, internal
2, 1457671218.13, 50, 0, internal
2, 1457671218.29, 51, 0, internal
2, 1457671218.46, 52, 0, internal
2, 1457671218.63, 53, 0, recieved, 0, 52
2, 1457671218.79, 54, 0, sent, 3
2, 1457671218.96, 55, 0, internal
2, 1457671219.13, 56, 0, internal
2, 1457671219.29, 57, 0, sent, 2
2, 1457671219.46, 58, 0, internal
2, 1457671219.63, 59, 0, internal
2, 1457671219.79, 60, 0, internal
2, 1457671219.96, 61, 0, internal
2, 1457671220.13, 62, 0, internal
2, 1457671220.29, 63, 0, internal
2, 1457671220.46, 64, 0, internal
2, 1457671220.63, 65, 0, internal
2, 1457671220.79, 66, 0, internal
2, 1457671220.96, 67, 0, internal
2, 1457671221.13, 68, 0, internal
2, 1457671221.29, 69, 0, sent, 2
2, 1457671221.46, 70, 0, internal
2, 1457671221.63, 71, 0, internal
2, 1457671221.79, 72, 0, recieved, 0, 71
2, 1457671221.96, 73, 0, internal
2, 1457671222.13, 74, 0, internal
2, 1457671222.29, 75, 0, internal
2, 1457671222.46, 76, 0, sent, 2
2, 1457671222.63, 77, 0, internal
2, 1457671222.79, 78, 0, internal
2, 1457671222.96, 79, 0, internal
2, 1457671223.13, 80, 0, internal
2, 1457671223.29, 81, 0, internal
2, 1457671223.46, 82, 0, internal
2, 1457671223.63, 83, 0, internal
2, 1457671223.79, 84, 0, internal
2, 1457671223.96, 85, 0, internal
2, 1457671224.13, 86, 0, internal
2, 1457671224.29, 87, 0, internal
2, 1457671224.46, 88, 0, internal
2, 1457671224.63, 89, 0, internal
2, 1457671224.79, 90, 0, internal
2, 1457671224.96, 91, 0, internal
2, 1457671225.13, 92, 0, sent, 1
2, 1457671225.29, 93, 0, sent, 2
2, 1457671225.46, 94, 0, internal
2, 1457671225.63, 95, 0, internal
2, 1457671225.79, 96, 0, internal
2, 1457671225.96, 97, 0, internal
2, 1457671226.13, 98, 0, internal
2, 1457671226.29, 100, 0, recieved, 0, 99
2, 1457671226.46, 101, 0, internal
2, 1457671226.63, 102, 0, internal
2, 1457671226.79, 103, 0, internal
2, 1457671226.96, 104, 0, internal
2, 1457671227.13, 105, 0, sent, 1
2, 1457671227.29, 106, 0, internal
2, 1457671227.46, 107, 0, internal
2, 1457671227.63, 108, 0, internal
2, 1457671227.79, 109, 0, internal
2, 1457671227.96, 110, 0, sent, 1
2, 1457671228.13, 111, 0, sent, 1
2, 1457671228.29, 112, 0, internal
2, 1457671228.46, 113, 0, internal
2, 1457671228.63, 114, 0, internal
2, 1457671228.79, 115, 0, internal
2, 1457671228.96, 116, 0, internal
2, 1457671229.13, 117, 0, internal
2, 1457671229.29, 118, 0, internal
2, 1457671229.46, 119, 0, internal
2, 1457671229.63, 120, 0, internal
2, 1457671229.79, 121, 0, internal
2, 1457671229.96, 122, 0, internal
2, 1457671230.13, 123, 0, internal
2, 1457671230.29, 124, 0, internal
2, 1457671230.46, 125, 0, internal
2, 1457671230.63, 126, 0, recieved, 1, 112
2, 1457671230.79, 127, 0, internal
2, 1457671230.96, 128, 0, internal
2, 1457671231.13, 129, 0, internal
2, 1457671231.29, 130, 0, sent, 3
2, 1457671231.46, 131, 0, sent, 3
2, 1457671231.63, 132, 0, internal
2, 1457671231.79, 133, 0, internal
2, 1457671231.96, 134, 0, internal
2, 1457671232.13, 135, 0, sent, 2
2, 1457671232.29, 136, 0, internal
2, 1457671232.46, 137, 0, internal
2, 1457671232.63, 138, 0, internal
2, 1457671232.79, 139, 0, internal
2, 1457671232.96, 140, 0, recieved, 1, 138
2, 1457671233.13, 141, 0, internal
2, 1457671233.29, 142, 0, internal
2, 1457671233.46, 143, 0, internal
2, 1457671233.63, 144, 0, sent, 3
2, 1457671233.79, 145, 0, internal
2, 1457671233.96, 146, 0, internal
2, 1457671234.13, 147, 0, internal
2, 1457671234.29, 148, 0, internal
2, 1457671234.46, 149, 0, internal
2, 1457671234.63, 150, 0, internal
2, 1457671234.79, 151, 0, sent, 1
2, 1457671234.96, 152, 0, internal
