0, 1457671270.56, 2, 0, sent, 1
0, 1457671270.89, 3, 0, sent, 3
0, 1457671271.23, 4, 0, internal
0, 1457671271.56, 5, 0, sent, 3
0, 1457671271.89, 6, 0, internal
0, 1457671272.23, 7, 0, sent, 2
0, 1457671272.56, 8, 0, internal
0, 1457671272.89, 9, 0, internal
0, 1457671273.23, 10, 0, recieved, 1, 9
0, 1457671273.56, 11, 0, recieved, 1, 10
0, 1457671273.89, 12, 0, sent, 2
0, 1457671274.23, 13, 0, sent, 1
0, 1457671274.56, 14, 0, internal
0, 1457671274.89, 15, 0, internal
0, 1457671275.23, 16, 0, internal
0, 1457671275.56, 17, 0, recieved, 1, 16
0, 1457671275.89, 18, 0, recieved, 1, 17
0, 1457671276.22, 19, 0, sent, 2
0, 1457671276.56, 20, 0, sent, 2
0, 1457671276.89, 21, 0, internal
0, 1457671277.23, 22, 0, sent, 3
0, 1457671277.56, 23, 0, recieved, 1, 22
0, 1457671277.89, 24, 0, internal
0, 1457671278.23, 25, 0, internal
0, 1457671278.56, 26, 0, internal
0, 1457671278.89, 27, 0, recieved, 1, 26
0, 1457671279.23, 28, 0, internal
0, 1457671279.56, 29, 0, recieved, 1, 28
0, 1457671279.89, 30, 0, recieved, 1, 29
0, 1457671280.22, 31, 0, internal
0, 1457671280.56, 32, 0, internal
0, 1457671280.89, 33, 0, sent, 2
0, 1457671281.23, 34, 0, internal
0, 1457671281.56, 35, 0, internal
0, 1457671281.89, 36, 0, internal
0, 1457671282.23, 37, 0, internal
0, 1457671282.56, 38, 0, internal
0, 1457671282.89, 39, 0, internal
0, 1457671283.22, 40, 0, sent, 1
0, 1457671283.56, 41, 0, sent, 2
0, 1457671283.89, 42, 0, internal
0, 1457671284.23, 43, 0, internal
0, 1457671284.56, 44, 0, sent, 2
0, 1457671284.89, 45, 0, internal
0, 1457671285.23, 46, 0, internal
0, 1457671285.56, 47, 0, sent, 1
0, 1457671285.89, 49, 0, recieved, 1, 48
0, 1457671286.23, 50, 0, internal
0, 1457671286.56, 51, 0, sent, 2
0, 1457671286.89, 52, 0, internal
0, 1457671287.23, 53, 0, sent, 1
0, 1457671287.56, 54, 0, internal
0, 1457671287.89, 55, 0, sent, 1
