0,1457670969,2,0, sent,3,
1,1457670969,2,0, internal,,
2,1457670969,3,0, recieved,0,2
0,1457670969,3,0, internal,,
2,1457670969,4,0, internal,,
1,1457670969,3,0, recieved,0,2
0,1457670969,4,0, internal,,
2,1457670969,5,0, internal,,
0,1457670970,5,0, sent,3,
1,1457670970,6,0, recieved,0,5
2,1457670970,6,0, recieved,0,5
0,1457670970,6,0, internal,,
0,1457670970,7,0, internal,,
1,1457670970,7,0, internal,,
2,1457670970,7,0, internal,,
0,1457670970,8,0, sent,1,
2,1457670970,8,0, internal,,
1,1457670970,9,0, recieved,0,8
0,1457670970,9,0, internal,,
2,1457670970,9,0, internal,,
0,1457670971,10,0, internal,,
1,1457670971,10,0, internal,,
2,1457670971,10,0, internal,,
0,1457670971,11,0, internal,,
0,1457670971,12,0, internal,,
1,1457670971,11,0, sent,1,
2,1457670971,11,0, internal,,
0,1457670971,13,0, recieved,1,11
2,1457670971,12,0, sent,1,
1,1457670971,12,0, internal,,
0,1457670971,14,0, recieved,2,12
2,1457670971,13,0, sent,3,
0,1457670972,15,0, recieved,2,13
1,1457670972,14,0, recieved,2,13
2,1457670972,14,0, sent,3,
0,1457670972,16,0, recieved,2,14
0,1457670972,17,0, sent,2,
1,1457670972,15,0, recieved,2,14
2,1457670972,18,0, recieved,0,17
0,1457670972,18,0, internal,,
2,1457670972,19,0, internal,,
1,1457670972,16,0, internal,,
0,1457670972,19,0, sent,2,
2,1457670972,20,0, recieved,0,19
0,1457670973,20,0, internal,,
1,1457670973,17,0, internal,,
2,1457670973,21,0, internal,,
0,1457670973,21,0, internal,,
0,1457670973,22,0, internal,,
1,1457670973,18,0, sent,1,
2,1457670973,22,0, internal,,
0,1457670973,23,0, recieved,1,18
2,1457670973,23,0, internal,,
1,1457670973,19,0, internal,,
0,1457670973,24,0, internal,,
2,1457670973,24,0, sent,1,
0,1457670974,25,0, recieved,2,24
1,1457670974,20,0, internal,,
2,1457670974,25,0, sent,2,
0,1457670974,26,0, sent,3,
0,1457670974,27,0, sent,2,
1,1457670974,26,1, recieved,2,25
2,1457670974,27,1, recieved,0,26
0,1457670974,28,0, internal,,
2,1457670974,28,0, recieved,0,27
1,1457670974,27,0, recieved,0,26
0,1457670974,29,0, internal,,
2,1457670974,29,0, internal,,
0,1457670975,30,0, sent,2,
1,1457670975,28,0, sent,1,
2,1457670975,31,0, recieved,0,30
0,1457670975,31,0, recieved,1,28
0,1457670975,32,0, sent,1,
1,1457670975,33,0, recieved,0,32
2,1457670975,32,0, internal,,
0,1457670975,33,0, internal,,
2,1457670975,33,0, internal,,
1,1457670975,34,0, sent,1,
0,1457670975,35,0, recieved,1,34
2,1457670975,34,0, internal,,
0,1457670976,36,0, internal,,
1,1457670976,35,0, internal,,
2,1457670976,35,0, internal,,
0,1457670976,37,0, internal,,
0,1457670976,38,0, sent,1,
1,1457670976,39,0, recieved,0,38
2,1457670976,36,0, internal,,
0,1457670976,39,0, internal,,
2,1457670976,37,0, internal,,
1,1457670976,40,0, internal,,
0,1457670976,40,0, sent,3,
2,1457670976,41,0, recieved,0,40
0,1457670977,41,0, internal,,
1,1457670977,41,0, recieved,0,40
2,1457670977,42,0, internal,,
0,1457670977,42,0, internal,,
0,1457670977,43,0, sent,2,
1,1457670977,42,0, sent,3,
2,1457670977,44,0, recieved,0,43
0,1457670977,44,0, recieved,1,42
2,1457670977,45,0, recieved,1,42
1,1457670977,43,0, internal,,
0,1457670977,45,0, internal,,
2,1457670977,46,0, sent,3,
